Flatness,0.015634
MaxNF,18.225191
MaxGain,2.973034
MinGain,2.957400
1572.112780,8.072957,2.973034,18.225191,0.000000
1573.872750,7.998581,2.969562,1.712737,0.000000
1578.747050,8.235164,2.968292,-0.720179,0.000000
1583.893780,8.048120,2.968223,-0.017907,0.000000
1588.849430,8.283834,2.968411,1.259437,0.000000
1593.882840,8.485850,2.966585,-0.081617,0.000000
1599.110780,8.641638,2.966994,0.285759,0.000000
1603.361840,8.806152,2.957400,3.852793,0.000000
1607.583100,8.547375,2.962150,3.076089,0.000000
